ym,AUD,CNY,GBP,HKD,IDR,INR,JPY,KRW,MYR,PHP,THB,USD
2017-08,0.9284143478260869,4.901191304347826,0.5670386956521739,5.746721739130435,9802.95652173913,47.01195652173914,80.715,831.3539130434782,3.1475130434782606,37.43804347826087,24.435608695652174,0.7347230434782609
2017-09,0.9292890476190477,4.865609523809524,0.5562538095238095,5.788,9856.190476190477,47.75066666666667,82.02380952380952,838.6661904761905,3.1205380952380954,37.75933333333334,24.556809523809523,0.7407709523809525
2017-10,0.9442063636363636,4.870722727272727,0.5569895454545454,5.738181818181818,9945.59090909091,47.8359090909091,83.02045454545454,832.3081818181818,3.1088727272727272,37.814454545454545,24.43104545454545,0.7351277272727272
2017-11,0.9674981818181817,4.884768181818182,0.5580672727272727,5.757918181818182,9977.636363636364,47.842954545454546,83.2090909090909,812.0622727272727,3.0735318181818183,37.54181818181818,24.27436363636364,0.7377077272727273
2017-12,0.9716531578947368,4.898578947368422,0.5538063157894737,5.8024157894736845,10069.578947368422,47.726263157894735,83.84947368421052,805.2468421052632,3.0265894736842105,37.39605263157895,24.243315789473684,0.7426389473684211
2018-01,0.9514959090909091,4.86285,0.5479222727272727,5.916677272727273,10120.40909090909,48.16459090909091,83.89590909090909,806.8790909090909,2.9927545454545452,38.28722727272727,24.136727272727274,0.756654090909091
2018-02,0.9625515,4.791085000000001,0.5425045,5.927465,10306.6,48.828050000000005,81.8,817.1305,2.96534,39.352850000000004,23.86595,0.757792
2018-03,0.9794866666666667,4.8071142857142855,0.544237619047619,5.962614285714285,10463.0,49.47161904761905,80.66638095238095,814.932380952381,2.968457142857143,39.63057142857143,23.782761904761905,0.7604571428571428
2018-04,0.9886440000000001,4.787635,0.5398425,5.963839999999999,10497.3,49.924099999999996,81.803,812.679,2.954635,39.553000000000004,23.80085,0.759877
2018-05,0.9920927272727272,4.759481818181818,0.5545713636363636,5.860527272727273,10489.818181818182,50.437999999999995,81.905,804.31,2.9641636363636366,39.03218181818182,23.88290909090909,0.7466768181818182
2018-06,0.9899152380952381,4.798228571428571,0.5584704761904762,5.8235,10416.809523809523,50.30171428571428,81.6752380952381,812.0171428571429,2.968638095238095,39.42171428571429,24.101666666666667,0.7421090476190476
2018-07,0.9912645454545455,4.927713636363636,0.5569313636363636,5.75650909090909,10568.363636363636,50.404227272727276,81.74772727272727,824.1881818181818,2.9707090909090907,39.16490909090909,24.413545454545453,0.7335145454545454
2018-08,0.9971808695652173,5.003630434782608,0.5674069565217391,5.735030434782608,10642.347826086956,50.878652173913046,81.10130434782609,819.5182608695651,2.9908260869565217,38.93121739130435,24.132782608695653,0.7306104347826087
2018-09,1.01273,5.000025,0.5585085000000001,5.71597,10846.1,52.67815,81.65599999999999,816.882,3.019225,39.3827,23.7793,0.729311
2018-10,1.0198869565217392,5.016726086956521,0.5571813043478261,5.6812956521739135,11000.695652173914,53.36204347826087,81.81173913043479,820.6073913043479,3.014591304347826,39.10069565217391,23.765652173913043,0.7248482608695653
2018-11,1.003284090909091,5.047059090909091,0.56382,5.6945500000000004,10654.181818181818,52.184045454545455,82.40454545454546,819.5631818181818,3.0423363636363634,38.36309090909091,23.9745,0.7272913636363636
2018-12,1.0162047368421052,5.026984210526315,0.5756468421052632,5.7084947368421055,10587.684210526315,51.69326315789474,81.99789473684211,819.5526315789474,3.0431578947368423,38.55947368421052,23.878052631578946,0.7299773684210527
2019-01,1.0315772727272727,5.0046409090909085,0.5721254545454545,5.781145454545455,10438.227272727272,52.17595454545455,80.29409090909091,827.4913636363636,3.035068181818182,38.66868181818182,23.451681818181818,0.7372022727272728
2019-02,1.03452,4.977895,0.5679445000000001,5.79776,10371.95,52.6256,81.538,829.3700000000001,3.01152,38.53405,23.1253,0.7387685
2019-03,1.0426238095238094,4.956595238095238,0.5606942857142857,5.7961238095238095,10492.047619047618,51.32457142857143,82.1052380952381,836.04,3.0111809523809523,38.77990476190477,23.433666666666664,0.7384119047619048
2019-04,1.03695,4.953675,0.565517,5.7853650000000005,10433.25,51.1862,82.3115,842.851,3.03411,38.368900000000004,23.4927,0.737463
2019-05,1.0505909090909091,5.002172727272727,0.5682636363636363,5.722236363636363,10492.272727272728,50.89904545454545,80.15013636363636,863.8627272727273,3.0419818181818177,38.123999999999995,23.188090909090906,0.7291109090909091
2019-06,1.056805,5.06408,0.5789934999999999,5.74283,10435.35,50.94675,79.3238,861.1229999999999,3.05183,37.96275,22.83195,0.733808
2019-07,1.0519434782608696,5.053073913043478,0.5890886956521739,5.739939130434783,10312.608695652174,50.51573913043479,79.51613043478261,864.7456521739131,3.0297043478260868,37.55421739130435,22.629086956521743,0.7347591304347827
2019-08,1.0663454545454545,5.099813636363636,0.594180909090909,5.662072727272728,10279.136363636364,51.393454545454546,76.70086363636364,874.2445454545455,3.0242363636363634,37.68990909090909,22.207545454545457,0.7220927272727272
2019-09,1.0644571428571428,5.158514285714285,0.5867747619047619,5.6789523809523805,10216.619047619048,51.74566666666666,77.87833333333333,866.0990476190477,3.0333238095238095,37.74338095238095,22.155428571428573,0.7247461904761905
2019-10,1.0739608695652174,5.177926086956521,0.5778060869565218,5.7211739130434776,10299.695652173914,51.82586956521739,78.8838695652174,863.7808695652174,3.0549391304347826,37.531,22.15026086956522,0.7295278260869565
2019-11,1.075314285714286,5.1551285714285715,0.5699433333333334,5.749247619047619,10331.761904761905,52.488,79.973,858.0880952380952,3.0528095238095236,37.25695238095238,22.211333333333332,0.7344109523809523
2019-12,1.0711,5.17025,0.5618285000000001,5.751745,10323.35,52.45505000000001,80.39160000000001,866.094,3.05627,37.41825,22.253800000000002,0.7369005
2020-01,1.07905,5.121072727272727,0.56607,5.750995454545454,10155.09090909091,52.74468181818182,80.89336363636363,863.8986363636363,3.017927272727273,37.61609090909091,22.538363636363638,0.7398727272727273
2020-02,1.079085,5.034185,0.5548255,5.59386,9917.7,51.449850000000005,79.19014999999999,860.0485000000001,2.9947600000000003,36.53075,22.5394,0.71948
2020-03,1.1350136363636365,4.956659090909091,0.5708522727272727,5.482081818181818,10752.045454545454,52.60477272727273,75.87763636363637,860.1572727272727,3.034095454545455,36.024,22.652454545454546,0.7059977272727272
2020-04,1.1160299999999999,4.966985,0.565779,5.44111,11100.6,53.501149999999996,75.5923,858.8004999999999,3.05724,35.5863,22.906399999999998,0.701964
2020-05,1.081775,5.011475,0.573614,5.466225,10477.65,53.3596,75.5886,866.9784999999999,3.061345,35.652100000000004,22.6084,0.705137
2020-06,1.0405909090909091,5.0831409090909085,0.5729963636363636,5.560795454545455,10192.045454545454,54.32995454545455,77.21531818181819,866.225,3.067572727272727,35.91331818181818,22.361863636363637,0.7174954545454546
2020-07,1.0250739130434783,5.051365217391305,0.5688034782608696,5.58574347826087,10472.260869565218,53.99178260869565,76.94034782608695,863.8691304347827,3.0727826086956527,35.59426086956522,22.638782608695653,0.72064
2020-08,1.014662380952381,5.06027619047619,0.5562123809523809,5.660280952380952,10745.238095238095,54.47838095238095,77.43166666666667,866.5614285714286,3.056757142857143,35.61638095238095,22.791047619047617,0.7303338095238094
2020-09,1.012665,4.988313636363636,0.5647736363636363,5.67515,10861.90909090909,53.854,77.30845454545455,862.2836363636364,3.0386363636363636,35.532863636363636,22.974,0.7322586363636364
2020-10,1.0320181818181817,4.948972727272727,0.5668381818181818,5.700881818181818,10836.90909090909,54.08927272727272,77.39027272727273,841.4590909090908,3.0540636363636366,35.673,22.98509090909091,0.7355618181818181
2020-11,1.0201761904761906,4.901590476190476,0.5619928571428572,5.755966666666667,10551.952380952382,55.102000000000004,77.52661904761905,827.6719047619048,3.0527380952380954,35.829571428571434,22.60442857142857,0.7424566666666667
2020-12,0.9968159090909091,4.908095454545454,0.5587745454545454,5.81685,10621.818181818182,55.24977272727272,77.861,821.6145454545455,3.0436045454545453,36.086181818181814,22.572772727272728,0.7503599999999999
2021-01,0.9767379999999999,4.878055,0.5530835000000001,5.84659,10602.5,55.1399,78.25955,829.4195,3.045555,36.2447,22.63205,0.7540950000000001
2021-02,0.9716440000000001,4.86517,0.5433790000000001,5.84009,10586.6,54.84005,79.38345000000001,837.5004999999999,3.047485,36.363350000000004,22.6065,0.753276
2021-03,0.9668043478260869,4.849239130434783,0.5375604347826087,5.784039130434782,10726.565217391304,54.24447826086957,80.99173913043478,842.3126086956521,3.0615739130434783,36.17095652173913,22.931956521739128,0.7448591304347826
2021-04,0.9730485,4.885865,0.54164,5.825555,10900.85,55.974000000000004,81.684,837.537,3.089665,36.34825,23.50605,0.7498549999999999
2021-05,0.9690752380952381,4.835728571428572,0.5340338095238095,5.8391190476190475,10767.904761904761,55.048857142857145,82.07285714285715,844.7252380952381,3.1041952380952385,36.04514285714286,23.52,0.7519447619047619
2021-06,0.9812799999999999,4.818259090909091,0.534634090909091,5.821545454545455,10768.181818181818,55.17977272727273,82.575,842.0345454545454,3.1009318181818184,36.13518181818182,23.57963636363636,0.7500218181818181
2021-07,0.9941677272727273,4.777968181818182,0.5344604545454545,5.734722727272727,10705.181818181818,55.00690909090909,81.37409090909091,845.5463636363637,3.1013681818181813,36.99640909090909,24.087818181818182,0.7380077272727273
2021-08,1.0107145454545454,4.780545454545455,0.5348154545454545,5.745990909090909,10614.318181818182,54.71572727272728,81.07045454545454,857.0450000000001,3.113990909090909,37.05209090909091,24.427545454545452,0.7381704545454546
2021-09,1.0140318181818182,4.7910545454545455,0.5401054545454546,5.7728909090909095,10578.045454545454,54.60886363636364,81.72909090909091,870.2086363636364,3.092104545454545,37.26263636363637,24.532818181818183,0.7419322727272728
2021-10,0.9997580952380952,4.753471428571428,0.5403952380952382,5.758880952380952,10495.952380952382,55.484,83.72238095238096,874.917619047619,3.0822666666666665,37.54038095238095,24.76442857142857,0.74024
2021-11,1.00831,4.708681818181819,0.547465,5.7415,10523.318181818182,54.88463636363636,84.015,872.799090909091,3.0796136363636366,37.10881818181818,24.388590909090908,0.7369759090909092
2021-12,1.024504347826087,4.673865217391304,0.5510108695652174,5.723165217391305,10506.91304347826,55.296260869565224,83.62,868.9704347826087,3.0901478260869566,36.95169565217391,24.624913043478262,0.7338582608695653
2022-01,1.0317333333333334,4.705223809523809,0.5463133333333333,5.767914285714285,10616.190476190477,55.10433333333334,85.05333333333333,885.5742857142858,3.101290476190476,37.94466666666666,24.602761904761905,0.7402104761904762
2022-02,1.036045,4.71098,0.548565,5.791565,10653.2,55.67,85.5415,889.4414999999999,3.109355,38.079449999999994,24.2332,0.7425565
2022-03,0.9982773913043479,4.669826086956522,0.5586421739130435,5.7573739130434785,10554.565217391304,56.10108695652174,87.30478260869565,898.8104347826087,3.0909,38.34913043478261,24.478217391304348,0.7359769565217391
2022-04,0.9925115789473684,4.711068421052632,0.5662163157894737,5.740947368421053,10535.21052631579,55.76915789473684,92.46157894736842,905.3184210526315,3.1274631578947365,38.0791052631579,24.743526315789474,0.7321794736842105
2022-05,1.0256181818181818,4.8443772727272725,0.5811513636363637,5.678795454545455,10548.227272727272,55.93413636363636,93.18227272727272,916.575,3.169636363636364,37.90490909090909,24.890136363636362,0.7235068181818182
2022-06,1.028781818181818,4.836872727272727,0.5864627272727273,5.670209090909091,10621.272727272728,56.421499999999995,96.80954545454546,924.2018181818181,3.17945,38.811181818181815,25.252318181818183,0.7224890909090909
2022-07,1.045404761904762,4.82305238095238,0.5978304761904761,5.6221,10737.0,57.01280952380952,97.93857142857144,937.3357142857143,3.1805714285714286,40.053666666666665,26.05842857142857,0.7162738095238096
2022-08,1.0381173913043478,4.914865217391304,0.6029208695652174,5.6701565217391305,10719.304347826086,57.475043478260865,97.64869565217391,954.6147826086956,3.2273217391304345,40.34195652173913,25.904347826086955,0.7226321739130434
2022-09,1.0587181818181817,4.9654181818181815,0.6248604545454546,5.553027272727273,10606.318181818182,56.76022727272727,101.12772727272727,987.0518181818181,3.2149454545454548,40.77181818181818,26.19631818181818,0.7074522727272727
2022-10,1.1050809523809524,5.0479666666666665,0.6217309523809524,5.5079,10835.380952380952,57.7867619047619,103.3552380952381,1002.2909523809524,3.294042857142857,41.23304761904762,26.627285714285716,0.7016714285714285
2022-11,1.092781818181818,5.173195454545454,0.6144204545454546,5.6467090909090905,11293.681818181818,58.91840909090909,102.61954545454546,978.7709090909091,3.32345,41.470681818181816,26.22359090909091,0.7211813636363636
2022-12,1.0958904761904762,5.160438095238096,0.6075009523809524,5.759557142857143,11530.57142857143,61.02,99.78809523809525,957.6233333333333,3.264319047619048,41.1447619047619,25.723761904761904,0.7398228571428571
2023-01,1.086790909090909,5.123004545454545,0.6176022727272727,5.8961500000000004,11501.136363636364,61.71236363636364,98.39818181818183,939.145,3.261836363636364,41.420590909090905,25.09272727272727,0.7539481818181819
2023-02,1.087775,5.13561,0.620885,5.8951,11381.65,62.05309999999999,99.8295,959.744,3.281045,41.188550000000006,25.58265,0.7512965
2023-03,1.1170260869565218,5.141765217391304,0.6144095652173913,5.853621739130435,11400.739130434782,61.38547826086956,99.6295652173913,974.0978260869565,3.3311521739130434,40.81052173913044,25.71495652173913,0.7458152173913043
2023-04,1.1218222222222223,5.172344444444445,0.603175,5.8933,11167.055555555555,61.56216666666666,100.28944444444444,993.9533333333334,3.3240666666666665,41.62255555555556,25.702944444444444,0.7507738888888889
2023-05,1.1230227272727271,5.217931818181818,0.5979931818181818,5.8510954545454545,11072.681818181818,61.462090909090904,102.31818181818181,990.8904545454545,3.374690909090909,41.63663636363636,25.533954545454545,0.7466159090909091
2023-06,1.1069636363636364,5.319772727272727,0.5882850000000001,5.816531818181819,11094.954545454546,61.05445454545455,104.91136363636365,963.5345454545454,3.4396090909090913,41.43395454545455,25.930954545454544,0.742650909090909
2023-07,1.113147619047619,5.387319047619048,0.5819447619047619,5.858723809523809,11278.761904761905,61.571380952380956,105.69714285714285,961.9280952380954,3.440119047619048,41.136047619047616,25.92119047619048,0.74952
2023-08,1.1413695652173914,5.367739130434782,0.582905652173913,5.793560869565217,11292.0,61.31578260869565,107.19956521739131,979.4178260869566,3.413173913043478,41.709,25.92008695652174,0.7403200000000001
2023-09,1.1414095238095239,5.3539,0.591667619047619,5.743485714285715,11278.904761904761,60.93538095238095,108.35857142857142,978.2361904761905,3.4351666666666665,41.658,26.302142857142858,0.7336461904761905
2023-10,1.1503545454545454,5.338018181818182,0.6001722727272727,5.714736363636363,11510.272727272728,60.774454545454546,109.27545454545454,986.9354545454546,3.4670227272727274,41.483045454545454,26.654999999999998,0.7303522727272728
2023-11,1.1412636363636364,5.35755,0.5972236363636364,5.789122727272727,11563.0,61.75354545454545,111.03909090909092,969.1663636363636,3.4761727272727274,41.3605,26.29627272727273,0.741525
2023-12,1.1231105263157897,5.358178947368422,0.592928947368421,5.8591999999999995,11636.0,62.479263157894735,108.18052631578946,979.2663157894738,3.497315789473684,41.69331578947369,26.269421052631582,0.750228947368421
2024-01,1.1272,5.367754545454545,0.5894372727272728,5.851195454545455,11702.772727272728,62.21268181818182,109.45136363636362,993.3463636363635,3.507827272727273,41.932227272727275,26.358136363636365,0.7485336363636363
2024-02,1.1391809523809524,5.350242857142857,0.5888809523809524,5.817495238095238,11643.285714285714,61.70933333333333,111.1909523809524,990.3723809523809,3.546204761904762,41.67580952380953,26.67147619047619,0.7437719047619048
2024-03,1.138135,5.372764999999999,0.586867,5.83611,11709.2,61.931200000000004,111.694,993.6995000000001,3.518325,41.677,26.8161,0.746056
2024-04,1.1316619047619048,5.33597619047619,0.5885757142857143,5.772142857142858,11858.952380952382,61.47495238095238,113.39571428571428,1009.6814285714287,3.513857142857143,42.031619047619046,27.10961904761905,0.7371166666666666
2024-05,1.1171954545454545,5.354477272727273,0.5858345454545455,5.782531818181818,11896.318181818182,61.727,115.38863636363637,1009.8459090909091,3.489809090909091,42.80659090909091,27.11727272727273,0.7402727272727273
2024-06,1.11403,5.36545,0.5818695,5.7759599999999995,12096.1,61.73819999999999,116.737,1021.1065000000001,3.483905,43.42975,27.1481,0.7396035
2024-07,1.1133826086956522,5.393039130434783,0.5775399999999999,5.799434782608696,12069.08695652174,62.084,117.2204347826087,1026.9839130434782,3.4745826086956524,43.42969565217391,26.930043478260867,0.7426386956521739
2024-08,1.1429818181818183,5.434445454545455,0.5877268181818182,5.925386363636363,11973.818181818182,63.780136363636366,111.16318181818183,1027.4731818181817,3.354786363636364,43.28390909090909,26.409909090909093,0.7600722727272727
2024-09,1.139057142857143,5.460480952380952,0.5836261904761905,6.0104476190476195,11822.57142857143,64.6562380952381,110.5004761904762,1027.1538095238095,3.2883142857142853,43.244571428571426,25.708761904761907,0.771457142857143
2024-10,1.1376826086956522,5.410391304347826,0.5845869565217392,5.932017391304347,11894.0,64.15147826086957,114.2595652173913,1039.4252173913044,3.2824521739130432,43.86704347826087,25.492565217391302,0.7634552173913044
2024-11,1.1450714285714287,5.393423809523809,0.5869547619047619,5.821323809523809,11838.142857142857,63.12228571428572,114.90523809523809,1043.412380952381,3.318457142857143,43.932,25.762095238095238,0.7482771428571429
2024-12,1.16857,5.394315000000001,0.5854269999999999,5.75914,11885.4,62.954499999999996,113.88499999999999,1065.3415,3.3036900000000005,43.27065,25.3062,0.7408490000000001
2025-01,1.1797863636363637,5.361854545454545,0.5954336363636363,5.719877272727273,11944.727272727272,63.398318181818176,114.90136363636363,1066.980909090909,3.2806590909090905,42.91686363636364,25.151545454545456,0.7347154545454546
2025-02,1.17868,5.40203,0.59242,5.778735,12138.25,64.6356,112.7385,1073.2985,3.299065,43.1045,25.0946,0.7425634999999999
2025-03,1.1882000000000001,5.425780952380952,0.5796380952380952,5.816709523809524,12326.380952380952,64.746,111.60142857142857,1091.635238095238,3.318861904761905,42.94247619047619,25.290619047619046,0.7483361904761905
2025-04,1.201385,5.5105249999999995,0.574862,5.86213,12705.25,64.61265,108.859,1089.014,3.3334099999999998,42.9168,25.5066,0.7549785
2025-05,1.200995238095238,5.575919047619048,0.5781695238095238,6.033390476190476,12699.285714285714,65.90085714285713,111.82809523809523,1073.5109523809524,3.296347619047619,43.005857142857145,25.45995238095238,0.7730423809523809
2025-06,1.1989380952380952,5.594628571428571,0.574902380952381,6.114590476190476,12702.190476190477,66.95838095238095,112.6495238095238,1064.3780952380953,3.304557142857143,43.90309523809524,25.411857142857144,0.7790604761904761
2025-07,1.1939869565217391,5.598439130434783,0.5780026086956521,6.126965217391304,12720.260869565218,67.24904347826087,114.66,1075.4991304347825,3.3062391304347822,44.39486956521739,25.322347826086958,0.7805260869565218
2025-08,1.1983714285714286,5.5799666666666665,0.578642380952381,6.08774761904762,12684.380952380952,68.10409523809524,114.88190476190476,1081.4338095238095,3.2878714285714286,44.438809523809525,25.247999999999998,0.7778190476190476
2025-09,1.1804000000000001,5.544540909090909,0.5763968181818182,6.058990909090909,12868.318181818182,68.72145454545453,115.11999999999999,1084.1309090909092,3.277972727272727,44.583045454545456,24.90709090909091,0.7782331818181819
2025-10,1.1795608695652173,5.493608695652173,0.5781908695652174,5.998817391304348,12810.695652173914,68.22126086956521,116.86173913043478,1098.5404347826086,3.252486956521739,45.03439130434782,25.133434782608695,0.7715586956521739
2025-11,1.180255,5.45563,0.5843975,5.970280000000001,12819.9,68.2111,119.08699999999999,1120.781,3.18919,45.203250000000004,24.8615,0.76773
